"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 09/11/2026. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 4,694 Crashes containing 9,772 Units and 11,008 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024 or 2025 or 2026"
""
"Person Injury Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","At Intersection Flag","City","Crash Date","Crash Death Count","Crash Severity","Crash Year","Fatal Crash Flag","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Longitude","Speed Limit","Street Name","Street Number","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Alcohol Result","Driver Drug Test Result","Possible Contributing Factor 1","Possible Contributing Factor 2","Unit Death Count","Unit Description","Vehicle Hit and Run Flag","Person Age","Person Death Count","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Number","Person Type"
"21503826","false","AUSTIN","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.37554383","-97.75471304","35","MESA DR","8379","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","61","0","H - HISPANIC","1 - MALE","2 - WORN, DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21417710","false","JACKSONVILLE","2026-05-07","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.97054451","-95.27334183","40","US0069","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","51","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21417710","false","JACKSONVILLE","2026-05-07","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.97054451","-95.27334183","40","US0069","NO DATA","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","43","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21437935","true","SAN ANTONIO","2026-05-07","0","A - SUSPECTED SERIOUS INJURY","2026","0","AKRON AVE","NO DATA","INTERSECTION RELATED","29.41707498","-98.5632623","-1","ROMERO","1400","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21437935","true","SAN ANTONIO","2026-05-07","0","A - SUSPECTED SERIOUS INJURY","2026","0","AKRON AVE","NO DATA","INTERSECTION RELATED","29.41707498","-98.5632623","-1","ROMERO","1400","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","39","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21419845","false","PARIS","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","PINE BLUFF ST","NO DATA","INTERSECTION RELATED","33.66384774","-95.54108303","30","NE 14TH ST","301","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","43","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21419845","false","PARIS","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","PINE BLUFF ST","NO DATA","INTERSECTION RELATED","33.66384774","-95.54108303","30","NE 14TH ST","301","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","48","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21422146","true","AUSTIN","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","MEARNS MEADOW BLVD","NO DATA","INTERSECTION","30.36697476","-97.70062247","45","RUTLAND DR","1004","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","No Data","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21422146","true","AUSTIN","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","MEARNS MEADOW BLVD","NO DATA","INTERSECTION","30.36697476","-97.70062247","45","RUTLAND DR","1004","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","37","0","W - WHITE","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21423459","true","TEXARKANA","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","MARTINE ST","NO DATA","INTERSECTION","33.44324401","-94.07294324","30","CARROLL AVE","1000","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","54","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21423459","true","TEXARKANA","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","MARTINE ST","NO DATA","INTERSECTION","33.44324401","-94.07294324","30","CARROLL AVE","1000","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","58","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21423459","true","TEXARKANA","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","MARTINE ST","NO DATA","INTERSECTION","33.44324401","-94.07294324","30","CARROLL AVE","1000","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","16","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21423989","false","FORT WORTH","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","10","POLO CLUB SOUTH DR","NO DATA","20 - DRIVER INATTENTION","22 - FAILED TO CONTROL SPEED","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21423989","false","FORT WORTH","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","10","POLO CLUB SOUTH DR","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","9","0","H - HISPANIC","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21427848","false","TEMPLE","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","W AVENUE M","NO DATA","INTERSECTION","31.08678464","-97.35563409","-1","S 19TH ST","1294","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","17","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21427848","false","TEMPLE","2026-05-09","0","A - SUSPECTED SERIOUS INJURY","2026","0","W AVENUE M","NO DATA","INTERSECTION","31.08678464","-97.35563409","-1","S 19TH ST","1294","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","27","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21427063","true","AUSTIN","2026-05-12","0","A - SUSPECTED SERIOUS INJURY","2026","0","FM1626","NO DATA","INTERSECTION RELATED","30.16044212","-97.8331413","50","FM2304","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","20 - DRIVER INATTENTION","No Data","0","1 - MOTOR VEHICLE","No","36","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21427063","true","AUSTIN","2026-05-12","0","A - SUSPECTED SERIOUS INJURY","2026","0","FM1626","NO DATA","INTERSECTION RELATED","30.16044212","-97.8331413","50","FM2304","NO DATA","20 - DRIVER INATTENTION","70 - WRONG SIDE - NOT PASSING","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","16","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21428023","true","FORT WORTH","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","FAIRVIEW ST","NO DATA","INTERSECTION","32.79510983","-97.29688268","30","SH0183","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","48","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21428023","true","FORT WORTH","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","FAIRVIEW ST","NO DATA","INTERSECTION","32.79510983","-97.29688268","30","SH0183","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","14","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21428023","true","FORT WORTH","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","FAIRVIEW ST","NO DATA","INTERSECTION","32.79510983","-97.29688268","30","SH0183","NO DATA","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","40","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21430364","true","ODESSA","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0020","NO DATA","INTERSECTION","31.80879345","-102.36135711","70","US0385","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","22","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21430364","true","ODESSA","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0020","NO DATA","INTERSECTION","31.80879345","-102.36135711","70","US0385","NO DATA","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","22","0","A - ASIAN","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21444220","true","HOUSTON","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","MARTIN LUTHER KING BLVD","NO DATA","INTERSECTION RELATED","29.64967482","-95.3371131","35","RICKY ST","5698","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","29","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21444220","true","HOUSTON","2026-05-13","0","A - SUSPECTED SERIOUS INJURY","2026","0","MARTIN LUTHER KING BLVD","NO DATA","INTERSECTION RELATED","29.64967482","-95.3371131","35","RICKY ST","5698","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","59","0","B - BLACK","2 - FEMALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21430367","false","LAKEWAY","2026-05-14","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.36930963","-97.94908805","55","RM0620","NO DATA","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21430367","false","LAKEWAY","2026-05-14","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.36930963","-97.94908805","55","RM0620","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","21","0","I - AMER. INDIAN/ALASKAN NATIVE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21435755","false","CLUTE","2026-05-14","1","K - FATAL INJURY","2026","1","N/A","NO DATA","DRIVEWAY ACCESS","29.02287167","-95.40175243","20","E MAIN ST","344","No Data","No Data","No Data","2 - NEGATIVE","2 - NEGATIVE","No Data","No Data","0","1 - MOTOR VEHICLE","No","31","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21435755","false","CLUTE","2026-05-14","1","K - FATAL INJURY","2026","1","N/A","NO DATA","DRIVEWAY ACCESS","29.02287167","-95.40175243","20","E MAIN ST","344","No Data","No Data","No Data","2 - NEGATIVE","2 - NEGATIVE","No Data","No Data","0","1 - MOTOR VEHICLE","No","6","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21435755","false","CLUTE","2026-05-14","1","K - FATAL INJURY","2026","1","N/A","NO DATA","DRIVEWAY ACCESS","29.02287167","-95.40175243","20","E MAIN ST","344","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","11","1","W - WHITE","2 - FEMALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"21431889","false","OUTSIDE CITY LIMITS","2026-05-15","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","30.05937914","-95.39965039","45","ALDINE WESTFIELD RD","24126","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","48","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21431889","false","OUTSIDE CITY LIMITS","2026-05-15","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","30.05937914","-95.39965039","45","ALDINE WESTFIELD RD","24126","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","51","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21456131","false","AUSTIN","2026-05-15","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.33927146","-97.68741121","35","RUTHERFORD LN","1267","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","64","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21456131","false","AUSTIN","2026-05-15","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.33927146","-97.68741121","35","RUTHERFORD LN","1267","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","64","0","W - WHITE","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21459853","false","SAN ANTONIO","2026-05-16","0","A - SUSPECTED SERIOUS INJURY","2026","0","UNKNOWN","NO DATA","INTERSECTION RELATED","29.39453232","-98.43647233","5","AMANDA ST","1702","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","20 - DRIVER INATTENTION","No Data","0","1 - MOTOR VEHICLE","No","42","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21459853","false","SAN ANTONIO","2026-05-16","0","A - SUSPECTED SERIOUS INJURY","2026","0","UNKNOWN","NO DATA","INTERSECTION RELATED","29.39453232","-98.43647233","5","AMANDA ST","1702","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","3","0","H - HISPANIC","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21439234","false","OUTSIDE CITY LIMITS","2026-05-17","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","29.63140573","-95.81118111","50","FM0359","NO DATA","No Data","No Data","No Data","2 - NEGATIVE","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","40","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21439234","false","OUTSIDE CITY LIMITS","2026-05-17","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","29.63140573","-95.81118111","50","FM0359","NO DATA","27 - FAILED TO PASS TO RIGHT SAFELY","No Data","No Data","No Data","No Data","20 - DRIVER INATTENTION","No Data","0","3 - PEDALCYCLIST","No Data","66","0","H - HISPANIC","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21438261","false","EL PASO","2026-05-18","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.74324473","-106.28596164","35","VISTA DEL SOL DR","NO DATA","20 - DRIVER INATTENTION","53 - OVERTAKE AND PASS INSUFFICIENT CLEARANCE","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21438261","false","EL PASO","2026-05-18","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.74324473","-106.28596164","35","VISTA DEL SOL DR","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","56","0","H - HISPANIC","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21438364","false","GROVES","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.9432682","-93.91754797","30","MAIN AVE","3738","20 - DRIVER INATTENTION","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21438364","false","GROVES","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.9432682","-93.91754797","30","MAIN AVE","3738","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","62","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21456922","false","EL PASO","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","31.90103189","-106.39939034","30","BOMARC ST","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","17","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21456922","false","EL PASO","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","31.90103189","-106.39939034","30","BOMARC ST","NO DATA","20 - DRIVER INATTENTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","12","0","H - HISPANIC","1 - MALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21456922","false","EL PASO","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","31.90103189","-106.39939034","30","BOMARC ST","NO DATA","20 - DRIVER INATTENTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","12","0","H - HISPANIC","1 - MALE","3 - WORN, NOT DAMAGED","N - NOT INJURED","2","3 - PEDALCYCLIST"
"21489287","true","HOUSTON","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","HARRIS ST","NO DATA","INTERSECTION","29.78418479","-95.29794311","30","TEXARKANA ST","7200","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","43","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21489287","true","HOUSTON","2026-05-19","0","A - SUSPECTED SERIOUS INJURY","2026","0","HARRIS ST","NO DATA","INTERSECTION","29.78418479","-95.29794311","30","TEXARKANA ST","7200","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","62","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","22 - FAILED TO CONTROL SPEED","20 - DRIVER INATTENTION","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","16","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","22 - FAILED TO CONTROL SPEED","20 - DRIVER INATTENTION","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","42","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","55 - PARKED IN TRAFFIC LANE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","16","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","55 - PARKED IN TRAFFIC LANE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","15","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","55 - PARKED IN TRAFFIC LANE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","6","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"21457776","true","OUTSIDE CITY LIMITS","2026-05-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","IOWA COLONY BLVD","NO DATA","INTERSECTION RELATED","29.43990487","-95.41457309","40","MERIDIANA PKWY","NO DATA","20 - DRIVER INATTENTION","55 - PARKED IN TRAFFIC LANE","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","23","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
